issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
invalid opcode when deployed on ganache-cli,519,open,https://github.com/Zokrates/ZoKrates/issues/519,Zokrates/ZoKrates,"['invalid', 'opcode', 'deployed', 'ganachecli']","['invalid', 'opcod', 'deploy', 'ganach', 'cli']"
add zokrates_js crate,518,closed,https://github.com/Zokrates/ZoKrates/issues/518,Zokrates/ZoKrates,"['add', 'zokrates_js', 'crate']","['add', 'zokrates_j', 'crate']"
add firefox testing. wip,517,closed,https://github.com/Zokrates/ZoKrates/issues/517,Zokrates/ZoKrates,"['add', 'firefox', 'testing', 'wip']","['add', 'firefox', 'test', 'wip']"
Add blake2 to stdlib,516,open,https://github.com/Zokrates/ZoKrates/issues/516,Zokrates/ZoKrates,"['add', 'blake2', 'stdlib']","['add', 'blake2', 'stdlib']"
Fix iter warning,515,closed,https://github.com/Zokrates/ZoKrates/issues/515,Zokrates/ZoKrates,"['fix', 'iter', 'warning']","['fix', 'iter', 'warn']"
[WIP] Update release.sh with npm publish,514,closed,https://github.com/Zokrates/ZoKrates/issues/514,Zokrates/ZoKrates,"['wip', 'update', 'releasesh', 'npm', 'publish']","['wip', 'updat', 'releas', 'sh', 'npm', 'publish']"
Adding a native verifier in ZoKrates,513,closed,https://github.com/Zokrates/ZoKrates/issues/513,Zokrates/ZoKrates,"['adding', 'native', 'verifier', 'zokrates']","['ad', 'nativ', 'verifi', 'zokrat']"
Simplify boolean expression for ECTwistMulJacobian,512,closed,https://github.com/Zokrates/ZoKrates/issues/512,Zokrates/ZoKrates,"['simplify', 'boolean', 'expression', 'ectwistmuljacobian']","['simplifi', 'boolean', 'express', 'ectwistmuljacobian']"
Cli patch,511,closed,https://github.com/Zokrates/ZoKrates/issues/511,Zokrates/ZoKrates,"['cli', 'patch']","['cli', 'patch']"
Patch redefinition optimizer to avoid substituting existing variables,510,closed,https://github.com/Zokrates/ZoKrates/issues/510,Zokrates/ZoKrates,"['patch', 'redefinition', 'optimizer', 'avoid', 'substituting', 'existing', 'variable']","['patch', 'redefinit', 'optim', 'avoid', 'substitut', 'exist', 'variabl']"
Constraint skipped when flipping equal check,509,closed,https://github.com/Zokrates/ZoKrates/issues/509,Zokrates/ZoKrates,"['constraint', 'skipped', 'flipping', 'equal', 'check']","['constraint', 'skip', 'flip', 'equal', 'check']"
compute witness with array as input,508,closed,https://github.com/Zokrates/ZoKrates/issues/508,Zokrates/ZoKrates,"['compute', 'witness', 'array', 'input']","['comput', 'wit', 'array', 'input']"
"why sha256packed([0, 0, 0, 5]) not equal to sha256(5) which is ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d ?",507,closed,https://github.com/Zokrates/ZoKrates/issues/507,Zokrates/ZoKrates,"['sha256packed0', '0', '0', '5', 'equal', 'sha2565', 'ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d']","['sha256pack', '0', '0', '0', '5', 'equal', 'sha256', '5', 'ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d']"
fix cargo features in zokrates_abi,506,closed,https://github.com/Zokrates/ZoKrates/issues/506,Zokrates/ZoKrates,"['fix', 'cargo', 'feature', 'zokrates_abi']","['fix', 'cargo', 'featur', 'zokrates_abi']"
Reordering and removing duplicates from keywords,505,closed,https://github.com/Zokrates/ZoKrates/issues/505,Zokrates/ZoKrates,"['reordering', 'removing', 'duplicate', 'keywords']","['reorder', 'remov', 'duplic', 'keyword']"
