issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Performance drop using linux 0.13-rc1,495,closed,https://github.com/ethereum-mining/ethminer/issues/495,ethereum-mining/ethminer,"['performance', 'drop', 'using', 'linux', '013rc1']","['perform', 'drop', 'use', 'linux', '0', '13', 'rc1']"
Rework OpenCL error printing,494,closed,https://github.com/ethereum-mining/ethminer/issues/494,ethereum-mining/ethminer,"['rework', 'opencl', 'error', 'printing']","['rework', 'opencl', 'error', 'print']"
crash on startup,493,closed,https://github.com/ethereum-mining/ethminer/issues/493,ethereum-mining/ethminer,"['crash', 'startup']","['crash', 'startup']"
CUDA: Allow enum devices ordered by PCI information,492,closed,https://github.com/ethereum-mining/ethminer/issues/492,ethereum-mining/ethminer,"['cuda', 'allow', 'enum', 'device', 'ordered', 'pci', 'information']","['cuda', 'allow', 'enum', 'devic', 'order', 'pci', 'inform']"
ethminer crash,491,closed,https://github.com/ethereum-mining/ethminer/issues/491,ethereum-mining/ethminer,"['ethminer', 'crash']","['ethmin', 'crash']"
EthStratumClient can't be stopped,490,closed,https://github.com/ethereum-mining/ethminer/issues/490,ethereum-mining/ethminer,"['ethstratumclient', 'cant', 'stopped']","['ethstratumcli', 'stop']"
GTX 970: Hashrate is dropping as DAG size is increasing,489,closed,https://github.com/ethereum-mining/ethminer/issues/489,ethereum-mining/ethminer,"['gtx', '970', 'hashrate', 'dropping', 'dag', 'size', 'increasing']","['gtx', '970', 'hashrat', 'drop', 'dag', 'size', 'increas']"
12x AMD RX 570,488,closed,https://github.com/ethereum-mining/ethminer/issues/488,ethereum-mining/ethminer,"['12x', 'amd', 'rx', '570']","['12x', 'amd', 'rx', '570']"
Fix segfault and deadlock in CUDAMiner.,487,closed,https://github.com/ethereum-mining/ethminer/issues/487,ethereum-mining/ethminer,"['fix', 'segfault', 'deadlock', 'cudaminer']","['fix', 'segfault', 'deadlock', 'cudamin']"
Console keeps scrolling,486,closed,https://github.com/ethereum-mining/ethminer/issues/486,ethereum-mining/ethminer,"['console', 'keep', 'scrolling']","['consol', 'keep', 'scroll']"
