issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Add Custom Token,925,open,https://github.com/trustwallet/trust-wallet-ios/issues/925,trustwallet/trust-wallet-ios,"['add', 'custom', 'token']","['add', 'custom', 'token']"
Add HTML5 Geolocation to the browser,924,open,https://github.com/trustwallet/trust-wallet-ios/issues/924,trustwallet/trust-wallet-ios,"['add', 'html5', 'geolocation', 'browser']","['add', 'html5', 'geoloc', 'browser']"
Fix crash when importing wallets from private key.,923,closed,https://github.com/trustwallet/trust-wallet-ios/issues/923,trustwallet/trust-wallet-ios,"['fix', 'crash', 'importing', 'wallet', 'private', 'key']","['fix', 'crash', 'import', 'wallet', 'privat', 'key']"
ImportWalletViewController: Fix addressRow crash,922,closed,https://github.com/trustwallet/trust-wallet-ios/issues/922,trustwallet/trust-wallet-ios,"['importwalletviewcontroller', 'fix', 'addressrow', 'crash']","['importwalletviewcontrol', 'fix', 'addressrow', 'crash']"
Use of undeclared type 'Coin',921,closed,https://github.com/trustwallet/trust-wallet-ios/issues/921,trustwallet/trust-wallet-ios,"['use', 'undeclared', 'type', 'coin']","['use', 'undeclar', 'type', 'coin']"
Remove extra method case,920,closed,https://github.com/trustwallet/trust-wallet-ios/issues/920,trustwallet/trust-wallet-ios,"['remove', 'extra', 'method', 'case']","['remov', 'extra', 'method', 'case']"
Test Net Support ,919,closed,https://github.com/trustwallet/trust-wallet-ios/issues/919,trustwallet/trust-wallet-ios,"['test', 'net', 'support']","['test', 'net', 'support']"
Can support infura.io's V3 mode?,918,closed,https://github.com/trustwallet/trust-wallet-ios/issues/918,trustwallet/trust-wallet-ios,"['can', 'support', 'infuraios', 'v3', 'mode']","['can', 'support', 'infura', 'io', 'v3', 'mode']"
Testnet Support Needed,917,open,https://github.com/trustwallet/trust-wallet-ios/issues/917,trustwallet/trust-wallet-ios,"['testnet', 'support', 'needed']","['testnet', 'support', 'need']"
QR Code Support for Invoke Contract Function Needed,916,open,https://github.com/trustwallet/trust-wallet-ios/issues/916,trustwallet/trust-wallet-ios,"['qr', 'code', 'support', 'invoke', 'contract', 'function', 'needed']","['qr', 'code', 'support', 'invok', 'contract', 'function', 'need']"
There is no change in Browser using scanning.,915,open,https://github.com/trustwallet/trust-wallet-ios/issues/915,trustwallet/trust-wallet-ios,"['there', 'change', 'browser', 'using', 'scanning']","['there', 'chang', 'browser', 'use', 'scan']"
Pod Installing TrezorCrypto error,914,open,https://github.com/trustwallet/trust-wallet-ios/issues/914,trustwallet/trust-wallet-ios,"['pod', 'installing', 'trezorcrypto', 'error']","['pod', 'instal', 'trezorcrypto', 'error']"
faild to sign transaction.what's error? why? how I do?,913,open,https://github.com/trustwallet/trust-wallet-ios/issues/913,trustwallet/trust-wallet-ios,"['faild', 'sign', 'transactionwhats', 'error', 'i']","['faild', 'sign', 'transact', 'error', 'i']"
Update license badge link,912,closed,https://github.com/trustwallet/trust-wallet-ios/issues/912,trustwallet/trust-wallet-ios,"['update', 'license', 'badge', 'link']","['updat', 'licens', 'badg', 'link']"
The license link is opening a different type of license.,911,closed,https://github.com/trustwallet/trust-wallet-ios/issues/911,trustwallet/trust-wallet-ios,"['the', 'license', 'link', 'opening', 'different', 'type', 'license']","['the', 'licens', 'link', 'open', 'differ', 'type', 'licens']"
showing false transaction count,910,open,https://github.com/trustwallet/trust-wallet-ios/issues/910,trustwallet/trust-wallet-ios,"['showing', 'false', 'transaction', 'count']","['show', 'fals', 'transact', 'count']"
How to set an ERC721 Token as a collectible within Trustwallet?,909,open,https://github.com/trustwallet/trust-wallet-ios/issues/909,trustwallet/trust-wallet-ios,"['how', 'set', 'erc721', 'token', 'collectible', 'within', 'trustwallet']","['how', 'set', 'erc721', 'token', 'collect', 'within', 'trustwallet']"
Can I use a testnet from the iOS app?,908,closed,https://github.com/trustwallet/trust-wallet-ios/issues/908,trustwallet/trust-wallet-ios,"['can', 'i', 'use', 'testnet', 'ios', 'app']","['can', 'i', 'use', 'testnet', 'io', 'app']"
Transaction Pending on private parity network (using POA),907,open,https://github.com/trustwallet/trust-wallet-ios/issues/907,trustwallet/trust-wallet-ios,"['transaction', 'pending', 'private', 'parity', 'network', 'using', 'poa']","['transact', 'pend', 'privat', 'pariti', 'network', 'use', 'poa']"
Value of type 'Coin' has no member 'rawValue'      这个报错，请问如何解决！？,906,closed,https://github.com/trustwallet/trust-wallet-ios/issues/906,trustwallet/trust-wallet-ios,"['value', 'type', 'coin', 'member', 'rawvalue', '这个报错请问如何解决']","['valu', 'type', 'coin', 'member', 'rawvalu', '这个报错', '请问如何解决']"
Wallets name in Settings doesn't update after being changed ,905,closed,https://github.com/trustwallet/trust-wallet-ios/issues/905,trustwallet/trust-wallet-ios,"['wallets', 'name', 'settings', 'doesnt', 'update', 'changed']","['wallet', 'name', 'set', 'updat', 'chang']"
Hide tool and navi bar,904,closed,https://github.com/trustwallet/trust-wallet-ios/issues/904,trustwallet/trust-wallet-ios,"['hide', 'tool', 'navi', 'bar']","['hide', 'tool', 'navi', 'bar']"
DApp browser stalls on cryptokitty page,903,closed,https://github.com/trustwallet/trust-wallet-ios/issues/903,trustwallet/trust-wallet-ios,"['dapp', 'browser', 'stall', 'cryptokitty', 'page']","['dapp', 'browser', 'stall', 'cryptokitti', 'page']"
Can you set a custom ERC20 in the default settings of the trust wallet code.,902,closed,https://github.com/trustwallet/trust-wallet-ios/issues/902,trustwallet/trust-wallet-ios,"['can', 'set', 'custom', 'erc20', 'default', 'setting', 'trust', 'wallet', 'code']","['can', 'set', 'custom', 'erc20', 'default', 'set', 'trust', 'wallet', 'code']"
Menu and address bar taking up unnecessarily screen space,901,open,https://github.com/trustwallet/trust-wallet-ios/issues/901,trustwallet/trust-wallet-ios,"['menu', 'address', 'bar', 'taking', 'unnecessarily', 'screen', 'space']","['menu', 'address', 'bar', 'take', 'unnecessarili', 'screen', 'space']"
Could not import KeyStore file,900,open,https://github.com/trustwallet/trust-wallet-ios/issues/900,trustwallet/trust-wallet-ios,"['could', 'import', 'keystore', 'file']","['could', 'import', 'keystor', 'file']"
"When import KeyStore file , address changed",899,closed,https://github.com/trustwallet/trust-wallet-ios/issues/899,trustwallet/trust-wallet-ios,"['when', 'import', 'keystore', 'file', 'address', 'changed']","['when', 'import', 'keystor', 'file', 'address', 'chang']"
 Can I turn off Xcode's BitCode?,898,closed,https://github.com/trustwallet/trust-wallet-ios/issues/898,trustwallet/trust-wallet-ios,"['can', 'i', 'turn', 'xcodes', 'bitcode']","['can', 'i', 'turn', 'xcode', 'bitcod']"
SendViewController we need to simplify logic and remove of the unused code.,897,open,https://github.com/trustwallet/trust-wallet-ios/issues/897,trustwallet/trust-wallet-ios,"['sendviewcontroller', 'need', 'simplify', 'logic', 'remove', 'unused', 'code']","['sendviewcontrol', 'need', 'simplifi', 'logic', 'remov', 'unus', 'code']"
 Error installing TrezorCrypto？,896,open,https://github.com/trustwallet/trust-wallet-ios/issues/896,trustwallet/trust-wallet-ios,"['error', 'installing', 'trezorcrypto']","['error', 'instal', 'trezorcrypto']"
Can you reopen the switched network module?,895,open,https://github.com/trustwallet/trust-wallet-ios/issues/895,trustwallet/trust-wallet-ios,"['can', 'reopen', 'switched', 'network', 'module']","['can', 'reopen', 'switch', 'network', 'modul']"
make bootstrap fails when trying to install TrezorCrypto,894,open,https://github.com/trustwallet/trust-wallet-ios/issues/894,trustwallet/trust-wallet-ios,"['make', 'bootstrap', 'fails', 'trying', 'install', 'trezorcrypto']","['make', 'bootstrap', 'fail', 'tri', 'instal', 'trezorcrypto']"
Support Bitcoin,893,open,https://github.com/trustwallet/trust-wallet-ios/issues/893,trustwallet/trust-wallet-ios,"['support', 'bitcoin']","['support', 'bitcoin']"
Put multi coin wallet always on top,892,closed,https://github.com/trustwallet/trust-wallet-ios/issues/892,trustwallet/trust-wallet-ios,"['put', 'multi', 'coin', 'wallet', 'always', 'top']","['put', 'multi', 'coin', 'wallet', 'alway', 'top']"
Token image generation,891,closed,https://github.com/trustwallet/trust-wallet-ios/issues/891,trustwallet/trust-wallet-ios,"['token', 'image', 'generation']","['token', 'imag', 'gener']"
Feature/update project configuration,890,closed,https://github.com/trustwallet/trust-wallet-ios/issues/890,trustwallet/trust-wallet-ios,"['featureupdate', 'project', 'configuration']","['featur', 'updat', 'project', 'configur']"
Hide fabric and branch key from the plist,889,closed,https://github.com/trustwallet/trust-wallet-ios/issues/889,trustwallet/trust-wallet-ios,"['hide', 'fabric', 'branch', 'key', 'plist']","['hide', 'fabric', 'branch', 'key', 'plist']"
Sorting feature in the wallet tab,888,open,https://github.com/trustwallet/trust-wallet-ios/issues/888,trustwallet/trust-wallet-ios,"['sorting', 'feature', 'wallet', 'tab']","['sort', 'featur', 'wallet', 'tab']"
fix crash when signing on watch address via browser #885,887,closed,https://github.com/trustwallet/trust-wallet-ios/issues/887,trustwallet/trust-wallet-ios,"['fix', 'crash', 'signing', 'watch', 'address', 'via', 'browser', '885']","['fix', 'crash', 'sign', 'watch', 'address', 'via', 'browser', '885']"
Nonce value not incremented for the second transaction,886,closed,https://github.com/trustwallet/trust-wallet-ios/issues/886,trustwallet/trust-wallet-ios,"['nonce', 'value', 'incremented', 'second', 'transaction']","['nonc', 'valu', 'increment', 'second', 'transact']"
Crash: Signing on watch address via browser,885,closed,https://github.com/trustwallet/trust-wallet-ios/issues/885,trustwallet/trust-wallet-ios,"['crash', 'signing', 'watch', 'address', 'via', 'browser']","['crash', 'sign', 'watch', 'address', 'via', 'browser']"
