issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Add links in relevant docs site pages,121,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/121,OpenZeppelin/openzeppelin-upgrades,"['add', 'link', 'relevant', 'doc', 'site', 'page']","['add', 'link', 'relev', 'doc', 'site', 'page']"
Improve appearance of readme,120,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/120,OpenZeppelin/openzeppelin-upgrades,"['improve', 'appearance', 'readme']","['improv', 'appear', 'readm']"
Fix Buidler address clash,119,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/119,OpenZeppelin/openzeppelin-upgrades,"['fix', 'buidler', 'address', 'clash']","['fix', 'buidler', 'address', 'clash']"
Lookup by address can break due to Buidler determinism,118,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/118,OpenZeppelin/openzeppelin-upgrades,"['lookup', 'address', 'break', 'due', 'buidler', 'determinism']","['lookup', 'address', 'break', 'due', 'buidler', 'determin']"
Fix error for missing Truffle config,117,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/117,OpenZeppelin/openzeppelin-upgrades,"['fix', 'error', 'missing', 'truffle', 'config']","['fix', 'error', 'miss', 'truffl', 'config']"
Remove unwanted exports from admin module ,116,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/116,OpenZeppelin/openzeppelin-upgrades,"['remove', 'unwanted', 'export', 'admin', 'module']","['remov', 'unwant', 'export', 'admin', 'modul']"
Deduplicate testing contracts,115,open,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/115,OpenZeppelin/openzeppelin-upgrades,"['deduplicate', 'testing', 'contract']","['dedupl', 'test', 'contract']"
Update all non-major dependencies,114,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/114,OpenZeppelin/openzeppelin-upgrades,"['update', 'nonmajor', 'dependency']","['updat', 'non', 'major', 'depend']"
Add prepareUpgrade function,113,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/113,OpenZeppelin/openzeppelin-upgrades,"['add', 'prepareupgrade', 'function']","['add', 'prepareupgrad', 'function']"
Create custom error class for tx mined timeout,112,closed,https://github.com/OpenZeppelin/openzeppelin-upgrades/issues/112,OpenZeppelin/openzeppelin-upgrades,"['create', 'custom', 'error', 'class', 'tx', 'mined', 'timeout']","['creat', 'custom', 'error', 'class', 'tx', 'mine', 'timeout']"
