issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
QR-code scanning does not work for iOS (WalletConnect-compatible) apps,125,closed,https://github.com/Web3Modal/web3modal/issues/125,Web3Modal/web3modal,"['qrcode', 'scanning', 'work', 'ios', 'walletconnectcompatible', 'apps']","['qr', 'code', 'scan', 'work', 'io', 'walletconnect', 'compat', 'app']"
bump torus version,124,closed,https://github.com/Web3Modal/web3modal/issues/124,Web3Modal/web3modal,"['bump', 'torus', 'version']","['bump', 'toru', 'version']"
Metamask not shown in the selection window when both Metamask and Nifty are installed,123,open,https://github.com/Web3Modal/web3modal/issues/123,Web3Modal/web3modal,"['metamask', 'shown', 'selection', 'window', 'metamask', 'nifty', 'installed']","['metamask', 'shown', 'select', 'window', 'metamask', 'nifti', 'instal']"
Improved example,122,closed,https://github.com/Web3Modal/web3modal/issues/122,Web3Modal/web3modal,"['improved', 'example']","['improv', 'exampl']"
There is an exception when user closes WalletConnect dialog with QR-code,121,closed,https://github.com/Web3Modal/web3modal/issues/121,Web3Modal/web3modal,"['there', 'exception', 'user', 'close', 'walletconnect', 'dialog', 'qrcode']","['there', 'except', 'user', 'close', 'walletconnect', 'dialog', 'qr', 'code']"
Modal scrollable on overflow. Closes #104,120,closed,https://github.com/Web3Modal/web3modal/issues/120,Web3Modal/web3modal,"['modal', 'scrollable', 'overflow', 'closes', '104']","['modal', 'scrollabl', 'overflow', 'close', '104']"
Update torus connector to allow login options,119,closed,https://github.com/Web3Modal/web3modal/issues/119,Web3Modal/web3modal,"['update', 'torus', 'connector', 'allow', 'login', 'option']","['updat', 'toru', 'connector', 'allow', 'login', 'option']"
BurnerConnect: add additional wallet parameter,118,closed,https://github.com/Web3Modal/web3modal/issues/118,Web3Modal/web3modal,"['burnerconnect', 'add', 'additional', 'wallet', 'parameter']","['burnerconnect', 'add', 'addit', 'wallet', 'paramet']"
add Hardware Wallet support,117,open,https://github.com/Web3Modal/web3modal/issues/117,Web3Modal/web3modal,"['add', 'hardware', 'wallet', 'support']","['add', 'hardwar', 'wallet', 'support']"
Add Totle to projects list,116,closed,https://github.com/Web3Modal/web3modal/issues/116,Web3Modal/web3modal,"['add', 'totle', 'project', 'list']","['add', 'totl', 'project', 'list']"
[DRAFT] add Ledger support,115,closed,https://github.com/Web3Modal/web3modal/issues/115,Web3Modal/web3modal,"['draft', 'add', 'ledger', 'support']","['draft', 'add', 'ledger', 'support']"
[DRAFT] add Trezor support,114,closed,https://github.com/Web3Modal/web3modal/issues/114,Web3Modal/web3modal,"['draft', 'add', 'trezor', 'support']","['draft', 'add', 'trezor', 'support']"
need different or more manual provider cache behavior,113,closed,https://github.com/Web3Modal/web3modal/issues/113,Web3Modal/web3modal,"['need', 'different', 'manual', 'provider', 'cache', 'behavior']","['need', 'differ', 'manual', 'provid', 'cach', 'behavior']"
add  Connect method,112,closed,https://github.com/Web3Modal/web3modal/issues/112,Web3Modal/web3modal,"['add', 'connect', 'method']","['add', 'connect', 'method']"
Add BurnerConnect,111,closed,https://github.com/Web3Modal/web3modal/issues/111,Web3Modal/web3modal,"['add', 'burnerconnect']","['add', 'burnerconnect']"
add cacheProvider option,110,closed,https://github.com/Web3Modal/web3modal/issues/110,Web3Modal/web3modal,"['add', 'cacheprovider', 'option']","['add', 'cacheprovid', 'option']"
"Add a ""related efforts"" section comparing and contrasting this lib with web3-react",109,closed,https://github.com/Web3Modal/web3modal/issues/109,Web3Modal/web3modal,"['add', 'related', 'effort', 'section', 'comparing', 'contrasting', 'lib', 'web3react']","['add', 'relat', 'effort', 'section', 'compar', 'contrast', 'lib', 'web3', 'react']"
Replace EventManager with EventEmitter,108,closed,https://github.com/Web3Modal/web3modal/issues/108,Web3Modal/web3modal,"['replace', 'eventmanager', 'eventemitter']","['replac', 'eventmanag', 'eventemitt']"
Cache Preferred Provider,107,closed,https://github.com/Web3Modal/web3modal/issues/107,Web3Modal/web3modal,"['cache', 'preferred', 'provider']","['cach', 'prefer', 'provid']"
v1.0.0-beta.26,106,closed,https://github.com/Web3Modal/web3modal/issues/106,Web3Modal/web3modal,['v100beta26'],"['v1', '0', '0', 'beta', '26']"
onClose event should extend to provider widget ,105,closed,https://github.com/Web3Modal/web3modal/issues/105,Web3Modal/web3modal,"['onclose', 'event', 'extend', 'provider', 'widget']","['onclos', 'event', 'extend', 'provid', 'widget']"
Web3Connect modal is not scrollable on mobile,104,closed,https://github.com/Web3Modal/web3modal/issues/104,Web3Modal/web3modal,"['web3connect', 'modal', 'scrollable', 'mobile']","['web3connect', 'modal', 'scrollabl', 'mobil']"
v1.0.0-beta.26,103,closed,https://github.com/Web3Modal/web3modal/issues/103,Web3Modal/web3modal,['v100beta26'],"['v1', '0', '0', 'beta', '26']"
How to get the `torus` instance,102,closed,https://github.com/Web3Modal/web3modal/issues/102,Web3Modal/web3modal,"['how', 'get', 'torus', 'instance']","['how', 'get', 'toru', 'instanc']"
Bump Authereum version,101,closed,https://github.com/Web3Modal/web3modal/issues/101,Web3Modal/web3modal,"['bump', 'authereum', 'version']","['bump', 'authereum', 'version']"
Reproducible builds,100,closed,https://github.com/Web3Modal/web3modal/issues/100,Web3Modal/web3modal,"['reproducible', 'build']","['reproduc', 'build']"
Bump handlebars from 4.1.2 to 4.5.3 in /example,99,closed,https://github.com/Web3Modal/web3modal/issues/99,Web3Modal/web3modal,"['bump', 'handlebar', '412', '453', 'example']","['bump', 'handlebar', '4', '1', '2', '4', '5', '3', 'exampl']"
Web3Connect.getProviderInfo(provider) with Authereum as provider returns `name` with value `MetaMask`,98,closed,https://github.com/Web3Modal/web3modal/issues/98,Web3Modal/web3modal,"['web3connectgetproviderinfoprovider', 'authereum', 'provider', 'return', 'name', 'value', 'metamask']","['web3connect', 'getproviderinfo', 'provid', 'authereum', 'provid', 'return', 'name', 'valu', 'metamask']"
Is there a .js compilation for not requiring NodeJS?,97,closed,https://github.com/Web3Modal/web3modal/issues/97,Web3Modal/web3modal,"['is', 'j', 'compilation', 'requiring', 'nodejs']","['is', 'js', 'compil', 'requir', 'nodej']"
Add support for torus v0.2.6,96,closed,https://github.com/Web3Modal/web3modal/issues/96,Web3Modal/web3modal,"['add', 'support', 'torus', 'v026']","['add', 'support', 'toru', 'v0', '2', '6']"
Support Frame,95,closed,https://github.com/Web3Modal/web3modal/issues/95,Web3Modal/web3modal,"['support', 'frame']","['support', 'frame']"
Authereum authereum,94,closed,https://github.com/Web3Modal/web3modal/issues/94,Web3Modal/web3modal,"['authereum', 'authereum']","['authereum', 'authereum']"
Access denied to local storage with Torus,93,closed,https://github.com/Web3Modal/web3modal/issues/93,Web3Modal/web3modal,"['access', 'denied', 'local', 'storage', 'torus']","['access', 'deni', 'local', 'storag', 'toru']"
Custom Providers,92,closed,https://github.com/Web3Modal/web3modal/issues/92,Web3Modal/web3modal,"['custom', 'providers']","['custom', 'provid']"
Add Arkane integration,91,closed,https://github.com/Web3Modal/web3modal/issues/91,Web3Modal/web3modal,"['add', 'arkane', 'integration']","['add', 'arkan', 'integr']"
"Fix readme, missing import for torus.",90,closed,https://github.com/Web3Modal/web3modal/issues/90,Web3Modal/web3modal,"['fix', 'readme', 'missing', 'import', 'torus']","['fix', 'readm', 'miss', 'import', 'toru']"
estimate gas limit,89,closed,https://github.com/Web3Modal/web3modal/issues/89,Web3Modal/web3modal,"['estimate', 'gas', 'limit']","['estim', 'ga', 'limit']"
improve mobile responsiveness,88,closed,https://github.com/Web3Modal/web3modal/issues/88,Web3Modal/web3modal,"['improve', 'mobile', 'responsiveness']","['improv', 'mobil', 'respons']"
Button style props or className ?,87,closed,https://github.com/Web3Modal/web3modal/issues/87,Web3Modal/web3modal,"['button', 'style', 'prop', 'classname']","['button', 'style', 'prop', 'classnam']"
add github action for building project,86,closed,https://github.com/Web3Modal/web3modal/issues/86,Web3Modal/web3modal,"['add', 'github', 'action', 'building', 'project']","['add', 'github', 'action', 'build', 'project']"
Using from unpkg,85,closed,https://github.com/Web3Modal/web3modal/issues/85,Web3Modal/web3modal,"['using', 'unpkg']","['use', 'unpkg']"
Validate signature for contract-based accounts using ERC-1271,84,closed,https://github.com/Web3Modal/web3modal/issues/84,Web3Modal/web3modal,"['validate', 'signature', 'contractbased', 'account', 'using', 'erc1271']","['valid', 'signatur', 'contract', 'base', 'account', 'use', 'erc', '1271']"
beta.23,83,closed,https://github.com/Web3Modal/web3modal/issues/83,Web3Modal/web3modal,['beta23'],"['beta', '23']"
Add Authereum provider,82,closed,https://github.com/Web3Modal/web3modal/issues/82,Web3Modal/web3modal,"['add', 'authereum', 'provider']","['add', 'authereum', 'provid']"
Torus Integration with web3Connect,81,closed,https://github.com/Web3Modal/web3modal/issues/81,Web3Modal/web3modal,"['torus', 'integration', 'web3connect']","['toru', 'integr', 'web3connect']"
No way to logout of Portis,80,closed,https://github.com/Web3Modal/web3modal/issues/80,Web3Modal/web3modal,"['no', 'way', 'logout', 'portis']","['no', 'way', 'logout', 'porti']"
Use dependency injection,79,closed,https://github.com/Web3Modal/web3modal/issues/79,Web3Modal/web3modal,"['use', 'dependency', 'injection']","['use', 'depend', 'inject']"
Added Coinbase Wallet via walletlink,78,closed,https://github.com/Web3Modal/web3modal/issues/78,Web3Modal/web3modal,"['added', 'coinbase', 'wallet', 'via', 'walletlink']","['ad', 'coinbas', 'wallet', 'via', 'walletlink']"
Update Gnosis Safe logo,77,closed,https://github.com/Web3Modal/web3modal/issues/77,Web3Modal/web3modal,"['update', 'gnosis', 'safe', 'logo']","['updat', 'gnosi', 'safe', 'logo']"
Coinbase wallet showed as Cipher,76,closed,https://github.com/Web3Modal/web3modal/issues/76,Web3Modal/web3modal,"['coinbase', 'wallet', 'showed', 'cipher']","['coinbas', 'wallet', 'show', 'cipher']"
bump Squarelink version,75,closed,https://github.com/Web3Modal/web3modal/issues/75,Web3Modal/web3modal,"['bump', 'squarelink', 'version']","['bump', 'squarelink', 'version']"
fix Modal scrolled position,74,closed,https://github.com/Web3Modal/web3modal/issues/74,Web3Modal/web3modal,"['fix', 'modal', 'scrolled', 'position']","['fix', 'modal', 'scroll', 'posit']"
grant OAuth access to GitKraken to access your repo,73,open,https://github.com/Web3Modal/web3modal/issues/73,Web3Modal/web3modal,"['grant', 'oauth', 'access', 'gitkraken', 'access', 'repo']","['grant', 'oauth', 'access', 'gitkraken', 'access', 'repo']"
v1.0.0-beta.20,72,closed,https://github.com/Web3Modal/web3modal/issues/72,Web3Modal/web3modal,['v100beta20'],"['v1', '0', '0', 'beta', '20']"
Bundle size and build time optimizations,71,closed,https://github.com/Web3Modal/web3modal/issues/71,Web3Modal/web3modal,"['bundle', 'size', 'build', 'time', 'optimization']","['bundl', 'size', 'build', 'time', 'optim']"
Update README.md,70,closed,https://github.com/Web3Modal/web3modal/issues/70,Web3Modal/web3modal,"['update', 'readmemd']","['updat', 'readm', 'md']"
OnError causes Web3Connect to die if not explicitly provided,69,closed,https://github.com/Web3Modal/web3modal/issues/69,Web3Modal/web3modal,"['onerror', 'cause', 'web3connect', 'die', 'explicitly', 'provided']","['onerror', 'caus', 'web3connect', 'die', 'explicitli', 'provid']"
Updated webpack config to exclude dependencies,68,closed,https://github.com/Web3Modal/web3modal/issues/68,Web3Modal/web3modal,"['updated', 'webpack', 'config', 'exclude', 'dependency']","['updat', 'webpack', 'config', 'exclud', 'depend']"
"Squarelink working, tests passing",67,closed,https://github.com/Web3Modal/web3modal/issues/67,Web3Modal/web3modal,"['squarelink', 'working', 'test', 'passing']","['squarelink', 'work', 'test', 'pass']"
Reduce Web3Connect bundle size,66,closed,https://github.com/Web3Modal/web3modal/issues/66,Web3Modal/web3modal,"['reduce', 'web3connect', 'bundle', 'size']","['reduc', 'web3connect', 'bundl', 'size']"
onDisconnect listener + off() EventManager unsub,65,closed,https://github.com/Web3Modal/web3modal/issues/65,Web3Modal/web3modal,"['ondisconnect', 'listener', 'eventmanager', 'unsub']","['ondisconnect', 'listen', 'eventmanag', 'unsub']"
package is massive,64,closed,https://github.com/Web3Modal/web3modal/issues/64,Web3Modal/web3modal,"['package', 'massive']","['packag', 'massiv']"
Update Portis version,63,closed,https://github.com/Web3Modal/web3modal/issues/63,Web3Modal/web3modal,"['update', 'portis', 'version']","['updat', 'porti', 'version']"
Don't mess with parent window scrollbars,62,open,https://github.com/Web3Modal/web3modal/issues/62,Web3Modal/web3modal,"['dont', 'mess', 'parent', 'window', 'scrollbars']","['don', 'mess', 'parent', 'window', 'scrollbar']"
Enable GasRelay on Portis,61,closed,https://github.com/Web3Modal/web3modal/issues/61,Web3Modal/web3modal,"['enable', 'gasrelay', 'portis']","['enabl', 'gasrelay', 'porti']"
Unable to use Opera & imToken with WalletConnect,60,open,https://github.com/Web3Modal/web3modal/issues/60,Web3Modal/web3modal,"['unable', 'use', 'opera', 'imtoken', 'walletconnect']","['unabl', 'use', 'opera', 'imtoken', 'walletconnect']"
fixed modal on Portis,59,closed,https://github.com/Web3Modal/web3modal/issues/59,Web3Modal/web3modal,"['fixed', 'modal', 'portis']","['fix', 'modal', 'porti']"
"Logging out using MetaMask UI freezes ""Please log in!"" button",58,closed,https://github.com/Web3Modal/web3modal/issues/58,Web3Modal/web3modal,"['logging', 'using', 'metamask', 'ui', 'freeze', 'please', 'log', 'button']","['log', 'use', 'metamask', 'ui', 'freez', 'pleas', 'log', 'button']"
"Opera is listed as a supported injection, but doesn't work",57,closed,https://github.com/Web3Modal/web3modal/issues/57,Web3Modal/web3modal,"['opera', 'listed', 'supported', 'injection', 'doesnt', 'work']","['opera', 'list', 'support', 'inject', 'work']"
make IProviderInfo.check be a function rather than a string,56,closed,https://github.com/Web3Modal/web3modal/issues/56,Web3Modal/web3modal,"['make', 'iproviderinfocheck', 'function', 'rather', 'string']","['make', 'iproviderinfo', 'check', 'function', 'rather', 'string']"
Adding Squarelink,55,closed,https://github.com/Web3Modal/web3modal/issues/55,Web3Modal/web3modal,"['adding', 'squarelink']","['ad', 'squarelink']"
Modal is hidden when dApp window is scrolled,54,closed,https://github.com/Web3Modal/web3modal/issues/54,Web3Modal/web3modal,"['modal', 'hidden', 'dapp', 'window', 'scrolled']","['modal', 'hidden', 'dapp', 'window', 'scroll']"
Connecting to Portis does not close the Web3Connect provider dialog,53,closed,https://github.com/Web3Modal/web3modal/issues/53,Web3Modal/web3modal,"['connecting', 'portis', 'close', 'web3connect', 'provider', 'dialog']","['connect', 'porti', 'close', 'web3connect', 'provid', 'dialog']"
Add support for Gnosis Safe extension,52,closed,https://github.com/Web3Modal/web3modal/issues/52,Web3Modal/web3modal,"['add', 'support', 'gnosis', 'safe', 'extension']","['add', 'support', 'gnosi', 'safe', 'extens']"
UX issue when choosing WalletConnect without signing in mobile dapp browser,51,closed,https://github.com/Web3Modal/web3modal/issues/51,Web3Modal/web3modal,"['ux', 'issue', 'choosing', 'walletconnect', 'without', 'signing', 'mobile', 'dapp', 'browser']","['ux', 'issu', 'choos', 'walletconnect', 'without', 'sign', 'mobil', 'dapp', 'browser']"
Bug fixes,50,closed,https://github.com/Web3Modal/web3modal/issues/50,Web3Modal/web3modal,"['bug', 'fix']","['bug', 'fix']"
Web3Connect Crashes on use of Status,49,closed,https://github.com/Web3Modal/web3modal/issues/49,Web3Modal/web3modal,"['web3connect', 'crashes', 'use', 'status']","['web3connect', 'crash', 'use', 'statu']"
can't hide the fallback Web3 Wallet ,48,closed,https://github.com/Web3Modal/web3modal/issues/48,Web3Modal/web3modal,"['cant', 'hide', 'fallback', 'web3', 'wallet']","['hide', 'fallback', 'web3', 'wallet']"
"unique ""key"" prop warning in Modal popup",47,closed,https://github.com/Web3Modal/web3modal/issues/47,Web3Modal/web3modal,"['unique', 'key', 'prop', 'warning', 'modal', 'popup']","['uniqu', 'key', 'prop', 'warn', 'modal', 'popup']"
BUG: Multiple Connect Buttons spawn different modals?,46,closed,https://github.com/Web3Modal/web3modal/issues/46,Web3Modal/web3modal,"['bug', 'multiple', 'connect', 'buttons', 'spawn', 'different', 'modal']","['bug', 'multipl', 'connect', 'button', 'spawn', 'differ', 'modal']"
Add support for iframe based providers,45,closed,https://github.com/Web3Modal/web3modal/issues/45,Web3Modal/web3modal,"['add', 'support', 'iframe', 'based', 'provider']","['add', 'support', 'ifram', 'base', 'provid']"
