issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Support opt-in provider access with connect button,315,closed,https://github.com/aragon/client/issues/315,aragon/client,"['support', 'optin', 'provider', 'access', 'connect', 'button']","['support', 'opt', 'provid', 'access', 'connect', 'button']"
Broken host: rinkeby.aragon.network,314,closed,https://github.com/aragon/client/issues/314,aragon/client,"['broken', 'host', 'rinkebyaragonnetwork']","['broken', 'host', 'rinkebi', 'aragon', 'network']"
Fix DropDown in multisig onboarding,313,closed,https://github.com/aragon/client/issues/313,aragon/client,"['fix', 'dropdown', 'multisig', 'onboarding']","['fix', 'dropdown', 'multisig', 'onboard']"
Add issues section,312,closed,https://github.com/aragon/client/issues/312,aragon/client,"['add', 'issue', 'section']","['add', 'issu', 'section']"
Move to react-spring,311,closed,https://github.com/aragon/client/issues/311,aragon/client,"['move', 'reactspring']","['move', 'react', 'spring']"
Add HACKS.md and pin underscore.js,310,closed,https://github.com/aragon/client/issues/310,aragon/client,"['add', 'hacksmd', 'pin', 'underscorejs']","['add', 'hack', 'md', 'pin', 'underscor', 'js']"
Update dependencies,309,closed,https://github.com/aragon/client/issues/309,aragon/client,"['update', 'dependency']","['updat', 'depend']"
Use bn.js instead of bignumber.js,308,closed,https://github.com/aragon/client/issues/308,aragon/client,"['use', 'bnjs', 'instead', 'bignumberjs']","['use', 'bn', 'js', 'instead', 'bignumb', 'js']"
Implement `fromWeiRounded()`,307,closed,https://github.com/aragon/client/issues/307,aragon/client,"['implement', 'fromweirounded']","['implement', 'fromweiround']"
Use web3-utils' ETH conversion,306,closed,https://github.com/aragon/client/issues/306,aragon/client,"['use', 'web3utils', 'eth', 'conversion']","['use', 'web3', 'util', 'eth', 'convers']"
Upgrade @aragon/ui to 0.16.0,305,closed,https://github.com/aragon/client/issues/305,aragon/client,"['upgrade', 'aragonui', '0160']","['upgrad', 'aragon', 'ui', '0', '16', '0']"
Minting tokens to existing multi-sig organization addresses throws a contract code error,304,closed,https://github.com/aragon/client/issues/304,aragon/client,"['minting', 'token', 'existing', 'multisig', 'organization', 'address', 'throw', 'contract', 'code', 'error']","['mint', 'token', 'exist', 'multi', 'sig', 'organ', 'address', 'throw', 'contract', 'code', 'error']"
New Permissions,303,closed,https://github.com/aragon/client/issues/303,aragon/client,"['new', 'permissions']","['new', 'permiss']"
Onboarding: Provide exact gas limit and better estimates on org creation screen,302,closed,https://github.com/aragon/client/issues/302,aragon/client,"['onboarding', 'provide', 'exact', 'gas', 'limit', 'better', 'estimate', 'org', 'creation', 'screen']","['onboard', 'provid', 'exact', 'ga', 'limit', 'better', 'estim', 'org', 'creation', 'screen']"
Give users the ability to try to create their org again without starting over,301,closed,https://github.com/aragon/client/issues/301,aragon/client,"['give', 'user', 'ability', 'try', 'create', 'org', 'without', 'starting']","['give', 'user', 'abil', 'tri', 'creat', 'org', 'without', 'start']"
Allow customizable onboarding experiences for kits,300,closed,https://github.com/aragon/client/issues/300,aragon/client,"['allow', 'customizable', 'onboarding', 'experience', 'kit']","['allow', 'customiz', 'onboard', 'experi', 'kit']"
Multisig UI: Signature input fields hidden after 3,299,closed,https://github.com/aragon/client/issues/299,aragon/client,"['multisig', 'ui', 'signature', 'input', 'field', 'hidden', '3']","['multisig', 'ui', 'signatur', 'input', 'field', 'hidden', '3']"
"Multisig UI: ""Remove last"" button not working",298,closed,https://github.com/aragon/client/issues/298,aragon/client,"['multisig', 'ui', 'remove', 'last', 'button', 'working']","['multisig', 'ui', 'remov', 'last', 'button', 'work']"
Multisig UI: Does not allow more than 3 signers ,297,closed,https://github.com/aragon/client/issues/297,aragon/client,"['multisig', 'ui', 'does', 'allow', '3', 'signer']","['multisig', 'ui', 'doe', 'allow', '3', 'signer']"
Multisig UI: Doesn't allow you to pass second screen,296,closed,https://github.com/aragon/client/issues/296,aragon/client,"['multisig', 'ui', 'doesnt', 'allow', 'pas', 'second', 'screen']","['multisig', 'ui', 'doesn', 'allow', 'pass', 'second', 'screen']"
Add HTTPS support,295,closed,https://github.com/aragon/client/issues/295,aragon/client,"['add', 'https', 'support']","['add', 'http', 'support']"
"Subtitle ""Multisig Signer"" on screen #2 of Multisig DAO is confusing",294,closed,https://github.com/aragon/client/issues/294,aragon/client,"['subtitle', 'multisig', 'signer', 'screen', '2', 'multisig', 'dao', 'confusing']","['subtitl', 'multisig', 'signer', 'screen', '2', 'multisig', 'dao', 'confus']"
